"","colour","x","y","ymin","ymax","se","flipped_aes","group","PANEL","fill","size","linetype","weight","alpha"
"196","#7CAE00",44.2151898734177,69.1622195031134,46.6083967650201,91.7160422412067,11.4791394961836,FALSE,3,"1","grey60",1,1,1,0.4
"197","#7CAE00",45.4784810126582,69.1622267070801,46.3827496708481,91.9417037433122,11.5939899672691,FALSE,3,"1","grey60",1,1,1,0.4
"198","#7CAE00",46.7417721518987,69.1622332859573,46.0041141622897,92.3203524096249,11.7867060931016,FALSE,3,"1","grey60",1,1,1,0.4
"199","#7CAE00",48.0050632911392,69.1622386468982,45.6052215882836,92.7192557055129,11.9897317660959,FALSE,3,"1","grey60",1,1,1,0.4
"200","#7CAE00",49.2683544303798,69.1622421970562,45.3453261364648,92.9791582576476,12.1220116431374,FALSE,3,"1","grey60",1,1,1,0.4
"201","#7CAE00",50.5316455696203,69.1622432871541,45.3703725363228,92.9541140379855,12.1092644202919,FALSE,3,"1","grey60",1,1,1,0.4
"202","#7CAE00",51.7949367088608,69.1622415677348,45.6629200237672,92.6615631117023,11.9603666837935,FALSE,3,"1","grey60",1,1,1,0.4
"203","#7CAE00",53.0582278481013,69.1622375687927,46.0724602750027,92.2520148625828,11.7519223933404,FALSE,3,"1","grey60",1,1,1,0.4
"204","#7CAE00",54.3215189873418,69.162231885177,46.4445115942392,91.8799521761149,11.562557854749,FALSE,3,"1","grey60",1,1,1,0.4
"205","#7CAE00",55.5848101265823,69.1622251117364,46.65347461705,91.6709756064228,11.4561992356574,FALSE,3,"1","grey60",1,1,1,0.4
"206","#7CAE00",56.8481012658228,69.1622178433197,46.6312578907658,91.6931777958737,11.4675031049818,FALSE,3,"1","grey60",1,1,1,0.4
"207","#7CAE00",58.1113924050633,69.1622106747759,46.3850501907215,91.9393711588302,11.5928109198895,FALSE,3,"1","grey60",1,1,1,0.4
"208","#7CAE00",59.3746835443038,69.1622042009537,45.9953611245708,92.3290472773365,11.791146292501,FALSE,3,"1","grey60",1,1,1,0.4
"209","#7CAE00",60.6379746835443,69.162199016702,45.5954049752405,92.7289930581636,11.994707922522,FALSE,3,"1","grey60",1,1,1,0.4
"210","#7CAE00",61.9012658227848,69.1621957168697,45.3416722091057,92.9827192246337,12.1238477127829,FALSE,3,"1","grey60",1,1,1,0.4
"211","#7CAE00",63.1645569620253,69.1675722052887,45.3569376375325,92.9782067730449,12.1188145739161,FALSE,3,"1","grey60",1,1,1,0.4
"212","#7CAE00",64.4278481012658,69.1965573443277,45.5711707218431,92.8219439668122,12.0245295815293,FALSE,3,"1","grey60",1,1,1,0.4
"213","#7CAE00",65.6911392405063,69.2435740978853,45.8944666296162,92.5926815661544,11.8839127562595,FALSE,3,"1","grey60",1,1,1,0.4
"214","#7CAE00",66.9544303797468,69.3005475104961,46.2490157614898,92.3520792595025,11.7324566934997,FALSE,3,"1","grey60",1,1,1,0.4
"215","#7CAE00",68.2177215189873,69.3594026266946,46.5741364046769,92.1446688487123,11.5969364687103,FALSE,3,"1","grey60",1,1,1,0.4
"216","#7CAE00",69.4810126582279,69.4120644910152,46.8348780977264,91.989250884304,11.4910308132452,FALSE,3,"1","grey60",1,1,1,0.4
"217","#7CAE00",70.7443037974684,69.4504581479924,47.0259423008476,91.8749739951371,11.4133266246251,FALSE,3,"1","grey60",1,1,1,0.4
"218","#7CAE00",72.0075949367089,69.4665086421605,47.1694050239299,91.763612260391,11.34847807251,FALSE,3,"1","grey60",1,1,1,0.4
"219","#7CAE00",73.2708860759494,69.452141018054,47.3059930146259,91.5982890214822,11.2716467264375,FALSE,3,"1","grey60",1,1,1,0.4
"220","#7CAE00",74.5341772151899,69.3992803202075,47.4806816107291,91.3178790296859,11.1558317660274,FALSE,3,"1","grey60",1,1,1,0.4
"221","#7CAE00",75.7974683544304,69.3133059009792,47.6990464005892,90.9275654013692,11.0009333137405,FALSE,3,"1","grey60",1,1,1,0.4
"222","#7CAE00",77.0607594936709,69.2183525642451,47.9052491923773,90.5314559361128,10.8476549427263,FALSE,3,"1","grey60",1,1,1,0.4
"223","#7CAE00",78.3240506329114,69.1137311345333,48.0771728403673,90.1502894286994,10.7069027713191,FALSE,3,"1","grey60",1,1,1,0.4
"224","#7CAE00",79.5873417721519,68.9978447040371,48.1904556059411,89.8052338021331,10.5902633350486,FALSE,3,"1","grey60",1,1,1,0.4
"225","#7CAE00",80.8506329113924,68.8690963649494,48.2166652258587,89.52152750404,10.5113949299838,FALSE,3,"1","grey60",1,1,1,0.4
"226","#7CAE00",82.1139240506329,68.7258892094633,48.1232612011859,89.3285172177407,10.4860468064045,FALSE,3,"1","grey60",1,1,1,0.4
"227","#7CAE00",83.3772151898734,68.5666263297718,47.8739648251547,89.2592878343889,10.5318708370273,FALSE,3,"1","grey60",1,1,1,0.4
"228","#7CAE00",84.6405063291139,68.389710818068,47.4297172025245,89.3497044336114,10.6679339172762,FALSE,3,"1","grey60",1,1,1,0.4
"229","#7CAE00",85.9037974683544,68.1935457665449,46.7502871822845,89.6368043508053,10.9138995814539,FALSE,3,"1","grey60",1,1,1,0.4
"230","#7CAE00",87.1670886075949,67.9765342673955,45.7963671105469,90.1567014242442,11.2889613347941,FALSE,3,"1","grey60",1,1,1,0.4
"231","#7CAE00",88.4303797468354,67.7379808067949,44.5318374219424,90.9441241916475,11.8111488316894,FALSE,3,"1","grey60",1,1,1,0.4
"232","#7CAE00",89.6936708860759,67.4793373487075,42.9299457915627,92.0287289058524,12.4948171094264,FALSE,3,"1","grey60",1,1,1,0.4
"233","#7CAE00",90.9569620253165,67.201381159702,40.9772545660648,93.4255077533391,13.3472010855836,FALSE,3,"1","grey60",1,1,1,0.4
"234","#7CAE00",92.220253164557,66.9048567133673,38.6716146215585,95.1380988051761,14.3697735042496,FALSE,3,"1","grey60",1,1,1,0.4
"235","#7CAE00",93.4835443037975,66.5905084832927,36.019812164658,97.1612048019274,15.5594593259068,FALSE,3,"1","grey60",1,1,1,0.4
"236","#7CAE00",94.746835443038,66.2590809430671,33.0346582279066,99.4835036582277,16.9101170766647,FALSE,3,"1","grey60",1,1,1,0.4
"237","#7CAE00",96.0101265822785,65.9113185662798,29.7323091565164,102.090327976043,18.4139026306599,FALSE,3,"1","grey60",1,1,1,0.4
"238","#7CAE00",97.273417721519,65.5479658265197,26.1302244587933,104.965707194246,20.0623085957122,FALSE,3,"1","grey60",1,1,1,0.4
"239","#7CAE00",98.5367088607595,65.1697671973759,22.2458235808232,108.093710813929,21.8468479699678,FALSE,3,"1","grey60",1,1,1,0.4
"240","#7CAE00",99.8,64.7774671524376,18.0957194658393,111.459214839036,23.7594442344815,FALSE,3,"1","grey60",1,1,1,0.4
"241","#00BE67",0,160.866853056321,134.618413686854,187.115292425788,13.3595754732221,FALSE,4,"1","grey60",1,1,1,0.4
"242","#00BE67",1.26329113924051,161.498524835741,137.363041753968,185.634007917514,12.2841515746912,FALSE,4,"1","grey60",1,1,1,0.4
"243","#00BE67",2.52658227848101,162.107470416099,139.943471730396,184.271469101802,11.2807321251442,FALSE,4,"1","grey60",1,1,1,0.4
"244","#00BE67",3.78987341772152,162.692612502494,142.349703721207,183.035521283781,10.3538584288031,FALSE,4,"1","grey60",1,1,1,0.4
"245","#00BE67",5.05316455696203,163.252873800025,144.571284347135,181.934463252915,9.50830259820901,FALSE,4,"1","grey60",1,1,1,0.4
"246","#00BE67",6.31645569620253,163.787177013791,146.597737702537,180.976616325045,8.74884821107503,FALSE,4,"1","grey60",1,1,1,0.4
"247","#00BE67",7.57974683544304,164.294444848892,148.41932063063,180.169569067154,8.07990590051438,FALSE,4,"1","grey60",1,1,1,0.4
"248","#00BE67",8.84303797468355,164.773600010427,150.028170993254,179.5190290276,7.5049289242357,FALSE,4,"1","grey60",1,1,1,0.4
"249","#00BE67",10.1063291139241,165.223565203494,151.419814320577,179.027316086412,7.02564633036463,FALSE,4,"1","grey60",1,1,1,0.4
"250","#00BE67",11.3696202531646,165.643263133195,152.594800343715,178.691725922674,6.64123001721621,FALSE,4,"1","grey60",1,1,1,0.4
"251","#00BE67",12.6329113924051,166.031571303812,153.559999540349,178.503143067275,6.34761182935316,FALSE,4,"1","grey60",1,1,1,0.4
"252","#00BE67",13.8962025316456,166.386488479629,154.329270828395,178.443706130863,6.13671948040072,FALSE,4,"1","grey60",1,1,1,0.4
"253","#00BE67",15.1594936708861,166.709117077633,154.923612079933,178.494622075332,5.99842685085328,FALSE,4,"1","grey60",1,1,1,0.4
"254","#00BE67",16.4227848101266,167.001826269766,155.366552003461,178.63710053607,5.92196444612814,FALSE,4,"1","grey60",1,1,1,0.4
"255","#00BE67",17.6860759493671,167.266985227973,155.682134105045,178.851836350902,5.89630075694478,FALSE,4,"1","grey60",1,1,1,0.4
"256","#00BE67",18.9493670886076,167.5069631242,155.893749621367,179.120176627032,5.91073625726503,FALSE,4,"1","grey60",1,1,1,0.4
"257","#00BE67",20.2126582278481,167.724129130389,156.023239244098,179.425019016681,5.9553605964706,FALSE,4,"1","grey60",1,1,1,0.4
"258","#00BE67",21.4759493670886,167.920852418486,156.090354424239,179.751350412733,6.02132677738531,FALSE,4,"1","grey60",1,1,1,0.4
"259","#00BE67",22.7392405063291,168.099502160434,156.112544352628,180.086459968241,6.10095957605785,FALSE,4,"1","grey60",1,1,1,0.4
"260","#00BE67",24.0025316455696,168.262447528179,156.104968479693,180.419926576666,6.18774916962495,FALSE,4,"1","grey60",1,1,1,0.4
"261","#00BE67",25.2658227848101,168.407673051845,156.080448383858,180.734897719831,6.27414399801989,FALSE,4,"1","grey60",1,1,1,0.4
"262","#00BE67",26.5291139240506,168.49347745917,156.04384209604,180.9431128223,6.33644693715762,FALSE,4,"1","grey60",1,1,1,0.4
"263","#00BE67",27.7924050632911,168.518917238803,155.985635248859,181.052199228746,6.37902026535697,FALSE,4,"1","grey60",1,1,1,0.4
"264","#00BE67",29.0556962025316,168.496577887552,155.889674378335,181.103481396769,6.41649114998141,FALSE,4,"1","grey60",1,1,1,0.4
"265","#00BE67",30.3189873417722,168.439044902228,155.742961061193,181.135128743262,6.46188094847105,FALSE,4,"1","grey60",1,1,1,0.4
"266","#00BE67",31.5822784810127,168.35890377964,155.542957675757,181.174849883523,6.52288682102492,FALSE,4,"1","grey60",1,1,1,0.4
"267","#00BE67",32.8455696202532,168.268740016598,155.301903424868,181.235576608328,6.59968501966107,FALSE,4,"1","grey60",1,1,1,0.4
"268","#00BE67",34.1088607594937,168.181139109911,155.047772029038,181.314506190784,6.68444345451448,FALSE,4,"1","grey60",1,1,1,0.4
"269","#00BE67",35.3721518987342,168.10868655639,154.822052862793,181.395320249986,6.76245102103599,FALSE,4,"1","grey60",1,1,1,0.4
"270","#00BE67",36.6354430379747,168.063967852843,154.675160340817,181.452775364869,6.81445406851218,FALSE,4,"1","grey60",1,1,1,0.4
"271","#00BE67",37.8987341772152,168.055698425403,154.661857170314,181.449539680492,6.81701607493896,FALSE,4,"1","grey60",1,1,1,0.4
"272","#00BE67",39.1620253164557,168.055691169048,154.804741262506,181.306641075589,6.74428916997817,FALSE,4,"1","grey60",1,1,1,0.4
"273","#00BE67",40.4253164556962,168.055631977922,155.028101344468,181.083162611376,6.6305762516987,FALSE,4,"1","grey60",1,1,1,0.4
"274","#00BE67",41.6886075949367,168.055534210028,155.24225526737,180.868813152686,6.52152932539709,FALSE,4,"1","grey60",1,1,1,0.4
"275","#00BE67",42.9518987341772,168.055411223368,155.371967139674,180.738855307062,6.45544773582265,FALSE,4,"1","grey60",1,1,1,0.4
"276","#00BE67",44.2151898734177,168.055276375945,155.373603601716,180.736949150173,6.45454619870051,FALSE,4,"1","grey60",1,1,1,0.4
"277","#00BE67",45.4784810126582,168.05514302576,155.24658825896,180.863697792559,6.51912487829667,FALSE,4,"1","grey60",1,1,1,0.4
"278","#00BE67",46.7417721518987,168.055024530816,155.033565055703,181.076484005929,6.62748623568188,FALSE,4,"1","grey60",1,1,1,0.4
"279","#00BE67",48.0050632911392,168.054934249115,154.809180509564,181.300687988666,6.74164449521866,FALSE,4,"1","grey60",1,1,1,0.4
"280","#00BE67",49.2683544303798,168.05488553866,154.66299452847,181.44677654885,6.81602346568125,FALSE,4,"1","grey60",1,1,1,0.4
"281","#00BE67",50.5316455696203,168.05488100387,154.677072591854,181.432689415887,6.80885589543011,FALSE,4,"1","grey60",1,1,1,0.4
"282","#00BE67",51.7949367088608,168.054880834446,154.841568408538,181.268193260355,6.72513295440042,FALSE,4,"1","grey60",1,1,1,0.4
"283","#00BE67",53.0582278481013,168.05487991311,155.071848013374,181.037911812846,6.60792788837327,FALSE,4,"1","grey60",1,1,1,0.4
"284","#00BE67",54.3215189873418,168.054878411354,155.281048526652,180.828708296056,6.50145107770811,FALSE,4,"1","grey60",1,1,1,0.4
"285","#00BE67",55.5848101265823,168.05487650067,155.398547165943,180.711205835398,6.4416472378136,FALSE,4,"1","grey60",1,1,1,0.4
"286","#00BE67",56.8481012658228,168.054874352551,155.386056976198,180.723691728904,6.44800323225051,FALSE,4,"1","grey60",1,1,1,0.4
"287","#00BE67",58.1113924050633,168.054872138489,155.247619933877,180.862124343101,6.51846191782091,FALSE,4,"1","grey60",1,1,1,0.4
"288","#00BE67",59.3746835443038,168.054870029977,155.028505208443,181.08123485151,6.62998289252315,FALSE,4,"1","grey60",1,1,1,0.4
"289","#00BE67",60.6379746835443,168.054868198505,154.803617009647,181.306119387364,6.74444251257484,FALSE,4,"1","grey60",1,1,1,0.4
"290","#00BE67",61.9012658227848,168.054866815568,154.660947392496,181.448786238641,6.81705585982149,FALSE,4,"1","grey60",1,1,1,0.4
"291","#00BE67",63.1645569620253,168.058502743498,154.670143721548,181.446861765449,6.81422580210234,FALSE,4,"1","grey60",1,1,1,0.4
"292","#00BE67",64.4278481012658,168.07810629771,154.793909388378,181.362303207041,6.76121077955582,FALSE,4,"1","grey60",1,1,1,0.4
"293","#00BE67",65.6911392405063,168.109910719116,154.981061391823,181.238760046408,6.6821440694318,FALSE,4,"1","grey60",1,1,1,0.4
"294","#00BE67",66.9544303797468,168.14846003768,155.186933028252,181.109987047108,6.59698262031084,FALSE,4,"1","grey60",1,1,1,0.4
"295","#00BE67",68.2177215189873,168.188298283367,155.376488345123,181.000108221612,6.5207816514096,FALSE,4,"1","grey60",1,1,1,0.4
"296","#00BE67",69.4810126582279,168.223969486142,155.529159682619,180.918779289664,6.46123250609864,FALSE,4,"1","grey60",1,1,1,0.4
"297","#00BE67",70.7443037974684,168.250017675968,155.64105220717,180.858983144765,6.41754061826611,FALSE,4,"1","grey60",1,1,1,0.4
"298","#00BE67",72.0075949367089,168.260986882809,155.72366337969,180.798310385928,6.38107726004271,FALSE,4,"1","grey60",1,1,1,0.4
"299","#00BE67",73.2708860759494,168.251421136631,155.79897768833,180.703864584932,6.33787615834879,FALSE,4,"1","grey60",1,1,1,0.4
"300","#00BE67",74.5341772151899,168.215864467396,155.891368539096,180.540360395697,6.27275516102003,FALSE,4,"1","grey60",1,1,1,0.4
"301","#00BE67",75.7974683544304,168.157950532039,156.004579929447,180.311321134631,6.18565810842951,FALSE,4,"1","grey60",1,1,1,0.4
"302","#00BE67",77.0607594936709,168.093981099318,156.109946024464,180.078016174171,6.09947200299003,FALSE,4,"1","grey60",1,1,1,0.4
"303","#00BE67",78.3240506329114,168.023484532035,156.194946563967,179.852022500102,6.02032918978373,FALSE,4,"1","grey60",1,1,1,0.4
"304","#00BE67",79.5873417721519,167.945375895534,156.245696293883,179.645055497184,5.95474460217168,FALSE,4,"1","grey60",1,1,1,0.4
"305","#00BE67",80.8506329113924,167.858570255159,156.246021165826,179.471119344493,5.91039809307337,FALSE,4,"1","grey60",1,1,1,0.4
"306","#00BE67",82.1139240506329,167.761982676256,156.177437132727,179.346528219786,5.89614522727733,FALSE,4,"1","grey60",1,1,1,0.4
"307","#00BE67",83.3772151898734,167.654528224168,156.019358209898,179.289698238439,5.92191138533858,FALSE,4,"1","grey60",1,1,1,0.4
"308","#00BE67",84.6405063291139,167.53512196424,155.749635154801,179.32060877368,5.99841759363894,FALSE,4,"1","grey60",1,1,1,0.4
"309","#00BE67",85.9037974683544,167.402678961817,155.345459583238,179.459898340395,6.13672035956114,FALSE,4,"1","grey60",1,1,1,0.4
"310","#00BE67",87.1670886075949,167.256114282241,154.784542379454,179.727686185029,6.34761190026459,FALSE,4,"1","grey60",1,1,1,0.4
"311","#00BE67",88.4303797468354,167.09495580509,154.04649301561,180.14341859457,6.64123001721622,FALSE,4,"1","grey60",1,1,1,0.4
"312","#00BE67",89.6936708860759,166.920191218678,153.11644033576,180.723942101595,7.02564633036464,FALSE,4,"1","grey60",1,1,1,0.4
"313","#00BE67",90.9569620253165,166.732349389451,151.986920372278,181.477778406624,7.50492892423571,FALSE,4,"1","grey60",1,1,1,0.4
"314","#00BE67",92.220253164557,166.531936887869,150.656812669607,182.407061106132,8.07990590051439,FALSE,4,"1","grey60",1,1,1,0.4
"315","#00BE67",93.4835443037975,166.319460284392,149.130020973137,183.508899595646,8.74884821107504,FALSE,4,"1","grey60",1,1,1,0.4
"316","#00BE67",94.746835443038,166.095426149477,147.413836696587,184.777015602367,9.50830259820903,FALSE,4,"1","grey60",1,1,1,0.4
"317","#00BE67",96.0101265822785,165.860341053583,145.517432272296,186.203249834871,10.3538584288031,FALSE,4,"1","grey60",1,1,1,0.4
"318","#00BE67",97.273417721519,165.614711567171,143.450712881467,187.778710252874,11.2807321251442,FALSE,4,"1","grey60",1,1,1,0.4
"319","#00BE67",98.5367088607595,165.359044260697,141.223561178923,189.49452734247,12.2841515746912,FALSE,4,"1","grey60",1,1,1,0.4
"320","#00BE67",99.8,165.093845704621,138.845406335154,191.342285074088,13.3595754732221,FALSE,4,"1","grey60",1,1,1,0.4
"321","#00BFC4",0,65.3504463293219,51.7987516833578,78.902140975286,6.89735815773542,FALSE,5,"1","grey60",1,1,1,0.4
"322","#00BFC4",1.26329113924051,65.2285529430419,52.7677474736893,77.6893584123945,6.34213214666767,FALSE,5,"1","grey60",1,1,1,0.4
"323","#00BFC4",2.52658227848101,65.111038114383,53.6680819029906,76.5539943257754,5.8240810050101,FALSE,5,"1","grey60",1,1,1,0.4
"324","#00BFC4",3.78987341772152,64.9981399297992,54.4953864466572,75.5008934129411,5.34554934332196,FALSE,5,"1","grey60",1,1,1,0.4
"325","#00BFC4",5.05316455696203,64.8900964757443,55.2450584525953,74.5351344988933,4.90900093520387,FALSE,5,"1","grey60",1,1,1,0.4
"326","#00BFC4",6.31645569620253,64.7871458386725,55.912483638663,73.661808038682,4.51690547356095,FALSE,5,"1","grey60",1,1,1,0.4
"327","#00BFC4",7.57974683544304,64.6895261050377,56.4934260304979,72.8856261795774,4.17154010532391,FALSE,5,"1","grey60",1,1,1,0.4
"328","#00BFC4",8.84303797468355,64.5974753612938,56.9846207968084,72.2103299257792,3.87468769816509,FALSE,5,"1","grey60",1,1,1,0.4
"329","#00BFC4",10.1063291139241,64.5112316938948,57.3845521111133,71.6379112766763,3.62724093495594,FALSE,5,"1","grey60",1,1,1,0.4
"330","#00BFC4",11.3696202531646,64.4310331892948,57.6942980701796,71.16776830841,3.42877227861462,FALSE,5,"1","grey60",1,1,1,0.4
"331","#00BFC4",12.6329113924051,64.3571278516825,57.9182333362899,70.7960223670752,3.27718139854691,FALSE,5,"1","grey60",1,1,1,0.4
"332","#00BFC4",13.8962025316456,64.2899589466698,58.0649895460312,70.5149283473085,3.16830068849989,FALSE,5,"1","grey60",1,1,1,0.4
"333","#00BFC4",15.1594936708861,64.2292956273076,58.1446075919841,70.3139836626311,3.09690217748616,FALSE,5,"1","grey60",1,1,1,0.4
"334","#00BFC4",16.4227848101266,64.1746302648803,58.1675042121818,70.1817563175789,3.0574257291478,FALSE,5,"1","grey60",1,1,1,0.4
"335","#00BFC4",17.6860759493671,64.1254552306725,58.1443619272929,70.1065485340521,3.04417593267776,FALSE,5,"1","grey60",1,1,1,0.4
"336","#00BFC4",18.9493670886076,64.0812628959687,58.0855265006141,70.0769992913233,3.05162877547911,FALSE,5,"1","grey60",1,1,1,0.4
"337","#00BFC4",20.2126582278481,64.0415456320532,58.0005431711785,70.082548092928,3.07466768496169,FALSE,5,"1","grey60",1,1,1,0.4
"338","#00BFC4",21.4759493670886,64.0057958102107,57.8978785328802,70.1137130875411,3.10872508274193,FALSE,5,"1","grey60",1,1,1,0.4
"339","#00BFC4",22.7392405063291,63.9735058017255,57.7848105555459,70.1622010479051,3.14983836022955,FALSE,5,"1","grey60",1,1,1,0.4
"340","#00BFC4",24.0025316455696,63.9441679778821,57.6674350487068,70.2209009070574,3.19464658878415,FALSE,5,"1","grey60",1,1,1,0.4
"341","#00BFC4",25.2658227848101,63.9181158879266,57.5537457179014,70.2824860579517,3.23925100571419,FALSE,5,"1","grey60",1,1,1,0.4
"342","#00BFC4",26.5291139240506,63.9033116420475,57.4757425770849,70.33088070701,3.27141712404437,FALSE,5,"1","grey60",1,1,1,0.4
"343","#00BFC4",27.7924050632911,63.8999279296542,57.4291733050175,70.3706825542909,3.2933971258151,FALSE,5,"1","grey60",1,1,1,0.4
"344","#00BFC4",29.0556962025316,63.9055451344702,57.3967807701107,70.4143094988297,3.31274280878684,FALSE,5,"1","grey60",1,1,1,0.4
"345","#00BFC4",30.3189873417722,63.9177436402189,57.362936743265,70.4725505371729,3.33617691397364,FALSE,5,"1","grey60",1,1,1,0.4
"346","#00BFC4",31.5822784810127,63.9341038306239,57.317413757957,70.5507939032909,3.36767337533744,FALSE,5,"1","grey60",1,1,1,0.4
"347","#00BFC4",32.8455696202532,63.9522060894087,57.2576134112762,70.6467987675411,3.40732318927983,FALSE,5,"1","grey60",1,1,1,0.4
"348","#00BFC4",34.1088607594937,63.9696308002966,57.1890608072333,70.7502007933599,3.45108275957791,FALSE,5,"1","grey60",1,1,1,0.4
"349","#00BFC4",35.3721518987342,63.9839583470112,57.1242589891194,70.8436577049029,3.4913569529002,FALSE,5,"1","grey60",1,1,1,0.4
"350","#00BFC4",36.6354430379747,63.9927691132759,57.0803188710862,70.9052193554655,3.51820538415881,FALSE,5,"1","grey60",1,1,1,0.4
"351","#00BFC4",37.8987341772152,63.9944009202667,57.0793518283721,70.9094500121613,3.51952811151368,FALSE,5,"1","grey60",1,1,1,0.4
"352","#00BFC4",39.1620253164557,63.9944007322493,57.1531244043584,70.8356770601403,3.48198024839306,FALSE,5,"1","grey60",1,1,1,0.4
"353","#00BFC4",40.4253164556962,63.9944008237137,57.2684726780246,70.7203289694028,3.42327189152147,FALSE,5,"1","grey60",1,1,1,0.4
"354","#00BFC4",41.6886075949367,63.994401141645,57.3790880862544,70.6097141970356,3.36697251971809,FALSE,5,"1","grey60",1,1,1,0.4
"355","#00BFC4",42.9518987341772,63.9944016330284,57.446120462403,70.5426828036538,3.33285553809386,FALSE,5,"1","grey60",1,1,1,0.4
"356","#00BFC4",44.2151898734177,63.9944022448492,57.4470355760218,70.5417689136765,3.33239008734384,FALSE,5,"1","grey60",1,1,1,0.4
"357","#00BFC4",45.4784810126582,63.9944029240925,57.3815288932774,70.6072769549076,3.36573113799483,FALSE,5,"1","grey60",1,1,1,0.4
"358","#00BFC4",46.7417721518987,63.9944036177435,57.2716099244623,70.7171973110246,3.42167656035067,FALSE,5,"1","grey60",1,1,1,0.4
"359","#00BFC4",48.0050632911392,63.9944042727874,57.1558106517572,70.8329978938176,3.48061484055779,FALSE,5,"1","grey60",1,1,1,0.4
"360","#00BFC4",49.2683544303798,63.9944048362095,57.0803626279236,70.9084470444953,3.51901564151979,FALSE,5,"1","grey60",1,1,1,0.4
"361","#00BFC4",50.5316455696203,63.9944052331644,57.0876336693381,70.9011767969907,3.51531512728999,FALSE,5,"1","grey60",1,1,1,0.4
"362","#00BFC4",51.7949367088608,63.994405354554,57.1725607207766,70.8162499883315,3.4720901676752,FALSE,5,"1","grey60",1,1,1,0.4
"363","#00BFC4",53.0582278481013,63.9944052309306,57.2914511464032,70.6973593154579,3.41157886475913,FALSE,5,"1","grey60",1,1,1,0.4
"364","#00BFC4",54.3215189873418,63.9944049072653,57.3994588375063,70.5893509770243,3.35660640697983,FALSE,5,"1","grey60",1,1,1,0.4
"365","#00BFC4",55.5848101265823,63.9944044285294,57.4601222158316,70.5286866412272,3.32573053792343,FALSE,5,"1","grey60",1,1,1,0.4
"366","#00BFC4",56.8481012658228,63.9944038396942,57.4536742293263,70.5351334500621,3.32901204714263,FALSE,5,"1","grey60",1,1,1,0.4
"367","#00BFC4",58.1113924050633,63.9944031857309,57.3822016491839,70.6066047222779,3.36538886096253,FALSE,5,"1","grey60",1,1,1,0.4
"368","#00BFC4",59.3746835443038,63.9944025116107,57.2690762579786,70.7197287652428,3.42296554864717,FALSE,5,"1","grey60",1,1,1,0.4
"369","#00BFC4",60.6379746835443,63.9944018623049,57.1529699866535,70.8358337379564,3.48205941698731,FALSE,5,"1","grey60",1,1,1,0.4
"370","#00BFC4",61.9012658227848,63.9944012827848,57.0793118338758,70.9094907316938,3.51954865188075,FALSE,5,"1","grey60",1,1,1,0.4
"371","#00BFC4",63.1645569620253,63.9964101212495,57.0841914280855,70.9086288144135,3.51808753346908,FALSE,5,"1","grey60",1,1,1,0.4
"372","#00BFC4",64.4278481012658,64.0072414542081,57.148800173256,70.8656827351602,3.4907166339239,FALSE,5,"1","grey60",1,1,1,0.4
"373","#00BFC4",65.6911392405063,64.0248152444236,57.2465777030596,70.8030527857876,3.44989561987504,FALSE,5,"1","grey60",1,1,1,0.4
"374","#00BFC4",66.9544303797468,64.0461181824199,57.3542667658552,70.7379695989847,3.40592797906217,FALSE,5,"1","grey60",1,1,1,0.4
"375","#00BFC4",68.2177215189873,64.0681369587209,57.4535823293442,70.6826915880976,3.36658650630865,FALSE,5,"1","grey60",1,1,1,0.4
"376","#00BFC4",69.4810126582279,64.0878582638505,57.5337091342817,70.6420073934192,3.33584213243091,FALSE,5,"1","grey60",1,1,1,0.4
"377","#00BFC4",70.7443037974684,64.1022687883324,57.5924398636683,70.6120977129965,3.31328463428491,FALSE,5,"1","grey60",1,1,1,0.4
"378","#00BFC4",72.0075949367089,64.1083552226907,57.6355140224794,70.581196422902,3.29445912281527,FALSE,5,"1","grey60",1,1,1,0.4
"379","#00BFC4",73.2708860759494,64.1031042574491,57.6740854181878,70.5321230967105,3.27215501054846,FALSE,5,"1","grey60",1,1,1,0.4
"380","#00BFC4",74.5341772151899,64.0835025831316,57.7205412224637,70.4464639437995,3.23853396899173,FALSE,5,"1","grey60",1,1,1,0.4
"381","#00BFC4",75.7974683544304,64.051556830985,57.7769450337921,70.326168628178,3.1935670037312,FALSE,5,"1","grey60",1,1,1,0.4
"382","#00BFC4",77.0607594936709,64.0162692030685,57.8290829222014,70.2034554839356,3.1490703474843,FALSE,5,"1","grey60",1,1,1,0.4
"383","#00BFC4",78.3240506329114,63.9773778582209,57.8704725144348,70.084283202007,3.10821004250015,FALSE,5,"1","grey60",1,1,1,0.4
"384","#00BFC4",79.5873417721519,63.9342822394659,57.893904631279,69.9746598476528,3.07434965589622,FALSE,5,"1","grey60",1,1,1,0.4
"385","#00BFC4",80.8506329113924,63.8863817898274,57.89098842168,69.8817751579747,3.05145418613302,FALSE,5,"1","grey60",1,1,1,0.4
"386","#00BFC4",82.1139240506329,63.8330759523292,57.8521404152323,69.814011489426,3.04409563493007,FALSE,5,"1","grey60",1,1,1,0.4
"387","#00BFC4",83.3772151898734,63.7737641699951,57.766691941134,69.7808363988563,3.0573983346194,FALSE,5,"1","grey60",1,1,1,0.4
"388","#00BFC4",84.6405063291139,63.7078458858491,57.6231672408645,69.7925245308336,3.09689739811851,FALSE,5,"1","grey60",1,1,1,0.4
