"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"418",30442,1199.21908336128,44041.2633643029,44040.9498854427,1198.98868614917,44084.8985302357,44125.2581934665,1202.89327560634,43980.0231478219,43975.8989131001,1208.77066974036,45252.6845404267,45261.1017411937,1280.32860077828,49354.7330036254,49367.6564991395,869.183908495338,22047.3496704126,22060.6491931731,871.991468794672,23432.1987051399,23444.6737255025,907.077281186489,24881.2625400833,24891.9875577766,880.870199669495,23874.9368087764,23887.3819505225,540.874440083366,540.871887835318,540.874446336422,535.096283350537,NA,NA
"419",30515,1199.21908336128,44041.263364409,44040.9498855487,1198.98868614917,44084.8985303417,44125.2581935725,1202.89327560634,43980.0231479279,43975.898913206,1208.7706697455,45252.6845405325,45261.1017412995,1280.32860077828,49354.7330037313,49367.6564992454,869.183908495338,22047.3496705187,22060.6491932793,871.991468948736,23432.1987052459,23444.6737256084,907.077281186489,24881.2625401892,24891.9875578825,880.870199669495,23874.9368088825,23887.3819506285,540.874440195105,540.871887942494,540.874446443555,535.096283452155,NA,NA
"420",30588,1199.21908336128,44041.2633645103,44040.94988565,1198.98868614917,44084.8985304429,44125.2581936737,1202.89327560634,43980.0231480291,43975.8989133073,1208.77066975036,45252.6845406335,45261.1017414005,1280.32860077828,49354.7330038324,49367.6564993465,869.183908495338,22047.3496706201,22060.6491933806,871.991469095817,23432.1987053471,23444.6737257096,907.077281186489,24881.2625402904,24891.9875579836,880.870199669495,23874.9368089837,23887.3819507297,540.874440301822,540.871888044842,540.874446545863,535.096283549184,NA,NA
"421",30661,1199.21908336128,44041.263364607,44040.9498857467,1198.98868614917,44084.8985305395,44125.2581937703,1202.89327560634,43980.0231481258,43975.8989134039,1208.77066975496,45252.68454073,45261.101741497,1280.32860077828,49354.733003929,49367.656499443,869.183908495338,22047.3496707169,22060.6491934774,871.991469236232,23432.1987054438,23444.6737258063,907.077281186489,24881.262540387,24891.9875580802,880.870199669495,23874.9368090804,23887.3819508264,540.874440403742,540.87188814258,540.874446643561,535.096283641833,NA,NA
"422",30734,1199.21908336128,44041.2633646993,44040.9498858391,1198.98868614917,44084.8985306318,44125.2581938626,1202.89327560634,43980.0231482181,43975.8989134962,1208.7706697593,45252.6845408222,45261.1017415891,1280.32860077828,49354.7330040212,49367.6564995352,869.183908495338,22047.3496708093,22060.6491935698,871.991469370282,23432.1987055361,23444.6737258985,907.077281186489,24881.2625404792,24891.9875581724,880.870199669495,23874.9368091727,23887.3819509187,540.87444050108,540.871888235915,540.874446736858,535.096283730298,NA,NA
"423",30807,1199.21908336128,44041.2633647875,44040.9498859272,1198.98868614917,44084.89853072,44125.2581939507,1202.89327560634,43980.0231483062,43975.8989135843,1208.77066976342,45252.6845409102,45261.1017416771,1280.32860077828,49354.7330041093,49367.6564996233,869.183908495338,22047.3496708976,22060.6491936581,871.991469498256,23432.1987056242,23444.6737259867,907.077281186489,24881.2625405673,24891.9875582605,880.870199669495,23874.9368092609,23887.3819510069,540.874440594044,540.871888325047,540.874446825952,535.096283814769,NA,NA
"424",30880,1199.21908336128,44041.2633648717,44040.9498860115,1198.98868614917,44084.8985308041,44125.2581940349,1202.89327560634,43980.0231483904,43975.8989136685,1208.77066976731,45252.6845409942,45261.1017417611,1280.32860077828,49354.7330041933,49367.6564997074,869.183908495338,22047.3496709819,22060.6491937424,871.99146962043,23432.1987057084,23444.6737260708,907.077281186489,24881.2625406514,24891.9875583445,880.870199669495,23874.9368093451,23887.3819510911,540.874440682828,540.871888410164,540.874446911032,535.096283895425,NA,NA
"425",30953,1199.21908336128,44041.2633649521,44040.9498860919,1198.98868614917,44084.8985308845,44125.2581941153,1202.89327560634,43980.0231484708,43975.8989137489,1208.77066977098,45252.6845410745,45261.1017418413,1280.32860077828,49354.7330042737,49367.6564997877,869.183908495338,22047.3496710624,22060.6491938228,871.991469737066,23432.1987057888,23444.6737261512,907.077281186489,24881.2625407317,24891.9875584248,880.870199669495,23874.9368094255,23887.3819511715,540.874440767622,540.871888491447,540.874446992279,535.09628397244,NA,NA
"426",31026,1199.21908336128,44041.2633650289,44040.9498861687,1198.98868614917,44084.8985309613,44125.258194192,1202.89327560634,43980.0231485475,43975.8989138257,1208.77066977446,45252.6845411511,45261.101741918,1280.32860077828,49354.7330043504,49367.6564998643,869.183908495338,22047.3496711393,22060.6491938997,871.991469848415,23432.1987058656,23444.6737262279,907.077281186489,24881.2625408084,24891.9875585015,880.870199669495,23874.9368095023,23887.3819512483,540.874440848605,540.871888569069,540.874447069866,535.096284045978,NA,NA
"427",31099,1199.21908336128,44041.2633651023,44040.949886242,1198.98868614917,44084.8985310345,44125.2581942653,1202.89327560634,43980.0231486208,43975.898913899,1208.77066977775,45252.6845412243,45261.1017419911,1280.32860077828,49354.7330044236,49367.6564999376,869.183908495338,22047.3496712127,22060.6491939731,871.991469954718,23432.1987059389,23444.6737263012,907.077281186489,24881.2625408817,24891.9875585748,880.870199669495,23874.9368095757,23887.3819513216,540.874440925947,540.871888643194,540.874447143958,535.096284116195,NA,NA
"428",31172,1199.21908336128,44041.2633651723,44040.9498863121,1198.98868614917,44084.8985311045,44125.2581943353,1202.89327560634,43980.0231486908,43975.898913969,1208.77066978087,45252.6845412942,45261.101742061,1280.32860077828,49354.7330044936,49367.6565000075,869.183908495338,22047.3496712829,22060.6491940432,871.991470056202,23432.1987060089,23444.6737263712,907.077281186489,24881.2625409517,24891.9875586447,880.870199669495,23874.9368096457,23887.3819513916,540.874440999813,540.871888713981,540.874447214712,535.096284183242,NA,NA
"429",31245,1199.21908336128,44041.2633652392,44040.9498863789,1198.98868614917,44084.8985311714,44125.2581944021,1202.89327560634,43980.0231487577,43975.8989140358,1208.77066978382,45252.6845413609,45261.1017421277,1280.32860077828,49354.7330045603,49367.6565000743,869.183908495338,22047.3496713498,22060.6491941101,871.991470153086,23432.1987060758,23444.673726438,907.077281186489,24881.2625410185,24891.9875587115,880.870199669495,23874.9368097126,23887.3819514585,540.874441070359,540.871888781579,540.874447282279,535.096284247262,NA,NA
"430",31318,1199.21908336128,44041.2633653031,44040.9498864428,1198.98868614917,44084.8985312352,44125.258194466,1202.89327560634,43980.0231488215,43975.8989140996,1208.77066978661,45252.6845414246,45261.1017421915,1280.32860077828,49354.7330046241,49367.656500138,869.183908495338,22047.3496714137,22060.6491941741,871.991470245579,23432.1987061396,23444.6737265018,907.077281186489,24881.2625410823,24891.9875587752,880.870199669495,23874.9368097764,23887.3819515223,540.874441137734,540.871888846133,540.874447346801,535.096284308391,NA,NA
"431",31391,1199.21908336128,44041.2633653641,44040.9498865038,1198.98868614917,44084.8985312962,44125.2581945269,1202.89327560634,43980.0231488825,43975.8989141606,1208.77066978926,45252.6845414855,45261.1017422523,1280.32860077828,49354.733004685,49367.6565001989,869.183908495338,22047.3496714748,22060.6491942351,871.99147033388,23432.1987062006,23444.6737265628,907.077281186489,24881.2625411432,24891.9875588361,880.870199669495,23874.9368098374,23887.3819515833,540.874441202081,540.871888907779,540.874447408417,535.09628436676,NA,NA
"432",31464,1199.21908336128,44041.2633654223,44040.9498865621,1198.98868614917,44084.8985313544,44125.2581945851,1202.89327560634,43980.0231489407,43975.8989142188,1208.77066979176,45252.6845415436,45261.1017423104,1280.32860077828,49354.7330047432,49367.6565002571,869.183908495338,22047.3496715331,22060.6491942934,871.991470418178,23432.1987062588,23444.673726621,907.077281186489,24881.2625412014,24891.9875588943,880.870199669495,23874.9368098956,23887.3819516415,540.874441263535,540.871888966648,540.874447467257,535.096284422493,NA,NA
"433",31537,1199.21908336128,44041.2633654779,44040.9498866177,1198.98868614917,44084.8985314099,44125.2581946407,1202.89327560634,43980.0231489963,43975.8989142744,1208.77066979414,45252.6845415991,45261.1017423659,1280.32860077828,49354.7330047987,49367.6565003126,869.183908495338,22047.3496715888,22060.6491943491,871.991470498656,23432.1987063144,23444.6737266766,907.077281186489,24881.2625412569,24891.9875589498,880.870199669495,23874.9368099513,23887.3819516971,540.874441322227,540.871889022865,540.874447523446,535.09628447571,NA,NA
"434",31610,1199.21908336128,44041.2633655311,44040.9498866708,1198.98868614917,44084.898531463,44125.2581946938,1202.89327560634,43980.0231490494,43975.8989143275,1208.77066979639,45252.6845416521,45261.1017424189,1280.32860077828,49354.7330048518,49367.6565003657,869.183908495338,22047.349671642,22060.6491944022,871.991470575486,23432.1987063675,23444.6737267297,907.077281186489,24881.26254131,24891.9875590029,880.870199669495,23874.9368100044,23887.3819517503,540.874441378281,540.871889076551,540.874447577104,535.096284526524,NA,NA
"435",31683,1199.21908336128,44041.2633655818,44040.9498867215,1198.98868614917,44084.8985315137,44125.2581947445,1202.89327560634,43980.0231491001,43975.8989143782,1208.77066979852,45252.6845417028,45261.1017424695,1280.32860077828,49354.7330049024,49367.6565004163,869.183908495338,22047.3496716927,22060.649194453,871.991470648833,23432.1987064182,23444.6737267803,907.077281186489,24881.2625413606,24891.9875590535,880.870199669495,23874.9368100551,23887.381951801,540.874441431815,540.871889127818,540.874447628345,535.096284575044,NA,NA
"436",31756,1199.21908336128,44041.2633656302,44040.94988677,1198.98868614917,44084.8985315621,44125.2581947929,1202.89327560634,43980.0231491485,43975.8989144266,1208.77066980054,45252.6845417511,45261.1017425178,1280.32860077828,49354.7330049508,49367.6565004647,869.183908495338,22047.3496717412,22060.6491945015,871.991470718856,23432.1987064666,23444.6737268287,907.077281186489,24881.262541409,24891.9875591019,880.870199669495,23874.9368101035,23887.3819518494,540.874441482943,540.871889176776,540.874447677277,535.096284621373,NA,NA
"437",31829,1199.21908336128,44041.2633656765,44040.9498868162,1198.98868614917,44084.8985316084,44125.2581948391,1202.89327560634,43980.0231491947,43975.8989144728,1208.77066980245,45252.6845417972,45261.101742564,1280.32860077828,49354.733004997,49367.6565005108,869.183908495338,22047.3496717875,22060.6491945478,871.991470785705,23432.1987065129,23444.673726875,907.077281186489,24881.2625414552,24891.9875591481,880.870199669495,23874.9368101498,23887.3819518956,540.874441531773,540.871889223529,540.874447724005,535.09628466561,NA,NA
"438",31902,1199.21908336128,44041.2633657207,44040.9498868604,1198.98868614917,44084.8985316525,44125.2581948833,1202.89327560634,43980.0231492389,43975.898914517,1208.77066980426,45252.6845418413,45261.1017426081,1280.32860077828,49354.7330050411,49367.6565005549,869.183908495338,22047.3496718318,22060.649194592,871.991470849524,23432.198706557,23444.6737269191,907.077281186489,24881.2625414993,24891.9875591922,880.870199669495,23874.936810194,23887.3819519398,540.874441578408,540.871889268176,540.874447768627,535.09628470785,NA,NA
"439",31975,1199.21908336128,44041.2633657629,44040.9498869026,1198.98868614917,44084.8985316947,44125.2581949254,1202.89327560634,43980.023149281,43975.8989145591,1208.77066980597,45252.6845418834,45261.1017426501,1280.32860077828,49354.7330050832,49367.6565005971,869.183908495338,22047.349671874,22060.6491946342,871.991470910451,23432.1987065992,23444.6737269613,907.077281186489,24881.2625415415,24891.9875592343,880.870199669495,23874.9368102361,23887.381951982,540.874441622947,540.871889310812,540.87444781124,535.096284748183,NA,NA
"440",32048,1199.21908336128,44041.2633658032,44040.9498869429,1198.98868614917,44084.8985317349,44125.2581949657,1202.89327560634,43980.0231493213,43975.8989145994,1208.7706698076,45252.6845419236,45261.1017426903,1280.32860077828,49354.7330051235,49367.6565006373,869.183908495338,22047.3496719143,22060.6491946745,871.991470968615,23432.1987066395,23444.6737270015,907.077281186489,24881.2625415817,24891.9875592745,880.870199669495,23874.9368102764,23887.3819520222,540.874441665483,540.871889351528,540.874447851933,535.096284786694,NA,NA
"441",32121,1199.21908336128,44041.2633658416,44040.9498869813,1198.98868614917,44084.8985317734,44125.2581950041,1202.89327560634,43980.0231493597,43975.8989146379,1208.77066980914,45252.684541962,45261.1017427287,1280.32860077828,49354.7330051619,49367.6565006757,869.183908495338,22047.3496719528,22060.649194713,871.991471024144,23432.1987066779,23444.67372704,907.077281186489,24881.2625416201,24891.9875593129,880.870199669495,23874.9368103149,23887.3819520607,540.874441706108,540.871889390409,540.874447890792,535.096284823467,NA,NA
"442",32194,1199.21908336128,44041.2633658784,44040.9498870181,1198.98868614917,44084.8985318101,44125.2581950408,1202.89327560634,43980.0231493965,43975.8989146746,1208.77066981059,45252.6845419987,45261.1017427654,1280.32860077828,49354.7330051986,49367.6565007124,869.183908495338,22047.3496719896,22060.6491947498,871.991471077155,23432.1987067147,23444.6737270767,907.077281186489,24881.2625416568,24891.9875593496,880.870199669495,23874.9368103516,23887.3819520974,540.874441744907,540.871889427539,540.874447927901,535.096284858579,NA,NA
"443",32267,1199.21908336128,44041.2633659135,44040.9498870532,1198.98868614917,44084.8985318452,44125.2581950759,1202.89327560634,43980.0231494315,43975.8989147096,1208.77066981197,45252.6845420337,45261.1017428004,1280.32860077828,49354.7330052336,49367.6565007474,869.183908495338,22047.3496720247,22060.6491947849,871.991471127764,23432.1987067497,23444.6737271117,907.077281186489,24881.2625416919,24891.9875593846,880.870199669495,23874.9368103867,23887.3819521325,540.874441781962,540.871889462997,540.874447963338,535.096284892106,NA,NA
"444",32340,1199.21908336128,44041.263365947,44040.9498870867,1198.98868614917,44084.8985318786,44125.2581951094,1202.89327560634,43980.023149465,43975.8989147431,1208.77066981328,45252.6845420671,45261.1017428338,1280.32860077828,49354.7330052671,49367.6565007808,869.183908495338,22047.3496720583,22060.6491948184,871.991471176079,23432.1987067832,23444.6737271452,907.077281186489,24881.2625417253,24891.9875594181,880.870199669495,23874.9368104202,23887.381952166,540.874441817351,540.871889496858,540.874447997179,535.096284924119,NA,NA
"445",32413,1199.21908336128,44041.263365979,44040.9498871187,1198.98868614917,44084.8985319106,44125.2581951413,1202.89327560634,43980.023149497,43975.8989147751,1208.77066981452,45252.684542099,45261.1017428657,1280.32860077828,49354.733005299,49367.6565008128,869.183908495338,22047.3496720903,22060.6491948504,871.991471222204,23432.1987068152,23444.6737271772,907.077281186489,24881.2625417573,24891.98755945,880.870199669495,23874.9368104522,23887.381952198,540.874441851149,540.871889529193,540.874448029495,535.096284954687,NA,NA
"446",32486,1199.21908336128,44041.2633660095,44040.9498871492,1198.98868614917,44084.8985319411,44125.2581951719,1202.89327560634,43980.0231495275,43975.8989148056,1208.77066981569,45252.6845421295,45261.1017428962,1280.32860077828,49354.7330053295,49367.6565008433,869.183908495338,22047.3496721209,22060.649194881,871.991471266239,23432.1987068457,23444.6737272077,907.077281186489,24881.2625417878,24891.9875594805,880.870199669495,23874.9368104827,23887.3819522285,540.874441883429,540.871889560073,540.874448060355,535.096284983875,NA,NA
"447",32559,1199.21908336128,44041.2633660387,44040.9498871784,1198.98868614917,44084.8985319703,44125.258195201,1202.89327560634,43980.0231495567,43975.8989148348,1208.77066981681,45252.6845421586,45261.1017429253,1280.32860077828,49354.7330053587,49367.6565008724,869.183908495338,22047.3496721501,22060.6491949102,871.991471308277,23432.1987068749,23444.6737272369,907.077281186489,24881.262541817,24891.9875595097,880.870199669495,23874.9368105119,23887.3819522577,540.874441914257,540.871889589561,540.874448089825,535.096285011744,NA,NA
"448",32632,1199.21908336128,44041.2633660665,44040.9498872062,1198.98868614917,44084.8985319981,44125.2581952289,1202.89327560634,43980.0231495845,43975.8989148626,1208.77066981786,45252.6845421864,45261.1017429531,1280.32860077828,49354.7330053865,49367.6565009002,869.183908495338,22047.349672178,22060.6491949381,871.99147134841,23432.1987069028,23444.6737272647,907.077281186489,24881.2625418448,24891.9875595375,880.870199669495,23874.9368105398,23887.3819522856,540.8744419437,540.871889617721,540.874448117967,535.096285038356,NA,NA
"449",32705,1199.21908336128,44041.2633660932,44040.9498872329,1198.98868614917,44084.8985320247,44125.2581952555,1202.89327560634,43980.0231496111,43975.8989148892,1208.77066981885,45252.684542213,45261.1017429796,1280.32860077828,49354.7330054131,49367.6565009268,869.183908495338,22047.3496722046,22060.6491949647,871.991471386724,23432.1987069294,23444.6737272913,907.077281186489,24881.2625418714,24891.9875595641,880.870199669495,23874.9368105664,23887.3819523122,540.874441971819,540.871889644612,540.874448144842,535.096285063765,NA,NA
"450",32778,1199.21908336128,44041.2633661186,44040.9498872583,1198.98868614917,44084.8985320501,44125.2581952808,1202.89327560634,43980.0231496365,43975.8989149146,1208.7706698198,45252.6845422383,45261.101743005,1280.32860077828,49354.7330054384,49367.6565009522,869.183908495338,22047.34967223,22060.6491949901,871.991471423302,23432.1987069547,23444.6737273167,907.077281186489,24881.2625418967,24891.9875595894,880.870199669495,23874.9368105918,23887.3819523376,540.874441998675,540.871889670293,540.874448170506,535.096285088028,NA,NA
"451",32851,1199.21908336128,44041.2633661428,44040.9498872825,1198.98868614917,44084.8985320744,44125.2581953051,1202.89327560634,43980.0231496608,43975.8989149389,1208.77066982069,45252.6845422626,45261.1017430292,1280.32860077828,49354.7330054627,49367.6565009764,869.183908495338,22047.3496722543,22060.6491950144,871.991471458221,23432.198706979,23444.6737273409,907.077281186489,24881.262541921,24891.9875596137,880.870199669495,23874.936810616,23887.3819523618,540.874442024323,540.871889694816,540.874448195013,535.096285111194,NA,NA
"452",32924,1199.21908336128,44041.263366166,44040.9498873057,1198.98868614917,44084.8985320975,44125.2581953282,1202.89327560634,43980.0231496839,43975.898914962,1208.77066982154,45252.6845422857,45261.1017430523,1280.32860077828,49354.7330054858,49367.6565009995,869.183908495338,22047.3496722775,22060.6491950376,871.991471491558,23432.1987070022,23444.6737273641,907.077281186489,24881.2625419441,24891.9875596368,880.870199669495,23874.9368106392,23887.381952385,540.874442048818,540.871889718235,540.874448218417,535.096285133315,NA,NA
"453",32997,1199.21908336128,44041.2633661881,44040.9498873278,1198.98868614917,44084.8985321196,44125.2581953504,1202.89327560634,43980.023149706,43975.8989149842,1208.77066982234,45252.6845423078,45261.1017430744,1280.32860077828,49354.7330055079,49367.6565010216,869.183908495338,22047.3496722997,22060.6491950598,871.991471523384,23432.1987070243,23444.6737273862,907.077281186489,24881.2625419662,24891.9875596589,880.870199669495,23874.9368106613,23887.3819524071,540.874442072213,540.8718897406,540.874448240766,535.096285154438,NA,NA
"454",33070,1199.21908336128,44041.2633662093,44040.949887349,1198.98868614917,44084.8985321408,44125.2581953715,1202.89327560634,43980.0231497272,43975.8989150053,1208.7706698231,45252.6845423288,45261.1017430955,1280.32860077828,49354.733005529,49367.6565010427,869.183908495338,22047.3496723208,22060.6491950809,871.991471553767,23432.1987070454,23444.6737274073,907.077281186489,24881.2625419873,24891.98755968,880.870199669495,23874.9368106824,23887.3819524282,540.874442094555,540.871889761956,540.874448262109,535.096285174606,NA,NA
"455",33143,1199.21908336128,44041.2633662295,44040.9498873691,1198.98868614917,44084.8985321609,44125.2581953916,1202.89327560634,43980.0231497473,43975.8989150254,1208.77066982382,45252.684542349,45261.1017431156,1280.32860077828,49354.7330055491,49367.6565010629,869.183908495338,22047.349672341,22060.6491951011,871.991471582773,23432.1987070656,23444.6737274275,907.077281186489,24881.2625420075,24891.9875597001,880.870199669495,23874.9368107026,23887.3819524484,540.874442115894,540.871889782351,540.87444828249,535.096285193864,NA,NA
"456",33216,1199.21908336128,44041.2633662487,44040.9498873884,1198.98868614917,44084.8985321802,44125.2581954109,1202.89327560634,43980.0231497666,43975.8989150447,1208.77066982451,45252.6845423682,45261.1017431348,1280.32860077828,49354.7330055684,49367.6565010821,869.183908495338,22047.3496723603,22060.6491951204,871.991471610464,23432.1987070849,23444.6737274467,907.077281186489,24881.2625420267,24891.9875597194,880.870199669495,23874.9368107219,23887.3819524677,540.874442136273,540.871889801827,540.874448301952,535.096285212252,NA,NA
"457",33289,1199.21908336128,44041.2633662671,44040.9498874068,1198.98868614917,44084.8985321986,44125.2581954293,1202.89327560634,43980.023149785,43975.8989150631,1208.77066982515,45252.6845423866,45261.1017431532,1280.32860077828,49354.7330055867,49367.6565011005,869.183908495338,22047.3496723787,22060.6491951388,871.9914716369,23432.1987071032,23444.6737274651,907.077281186489,24881.2625420451,24891.9875597378,880.870199669495,23874.9368107403,23887.3819524861,540.874442155737,540.871889820427,540.874448320538,535.09628522981,NA,NA
"458",33362,1199.21908336128,44041.2633662847,44040.9498874244,1198.98868614917,44084.8985322161,44125.2581954469,1202.89327560634,43980.0231498025,43975.8989150807,1208.77066982577,45252.6845424041,45261.1017431707,1280.32860077828,49354.7330056043,49367.656501118,869.183908495338,22047.3496723963,22060.6491951564,871.991471662138,23432.1987071208,23444.6737274827,907.077281186489,24881.2625420627,24891.9875597553,880.870199669495,23874.9368107579,23887.3819525036,540.874442174325,540.871889838188,540.874448338287,535.096285246575,NA,NA
"459",33435,1199.21908336128,44041.2633663015,44040.9498874412,1198.98868614917,44084.8985322329,44125.2581954636,1202.89327560634,43980.0231498193,43975.8989150974,1208.77066982634,45252.6845424209,45261.1017431875,1280.32860077828,49354.7330056211,49367.6565011348,869.183908495338,22047.3496724131,22060.6491951732,871.991471686232,23432.1987071376,23444.6737274994,907.077281186489,24881.2625420794,24891.9875597721,880.870199669495,23874.9368107746,23887.3819525204,540.874442192078,540.871889855149,540.874448355236,535.096285262583,NA,NA
"460",33508,1199.21908336128,44041.2633663175,44040.9498874572,1198.98868614917,44084.8985322489,44125.2581954796,1202.89327560634,43980.0231498353,43975.8989151134,1208.77066982689,45252.6845424369,45261.1017432035,1280.32860077828,49354.7330056371,49367.6565011508,869.183908495338,22047.3496724292,22060.6491951892,871.991471709234,23432.1987071536,23444.6737275154,907.077281186489,24881.2625420954,24891.9875597881,880.870199669495,23874.9368107907,23887.3819525364,540.874442209033,540.871889871346,540.874448371422,535.096285277869,NA,NA
"461",33581,1199.21908336128,44041.2633663328,44040.9498874725,1198.98868614917,44084.8985322642,44125.2581954949,1202.89327560634,43980.0231498506,43975.8989151287,1208.77066982741,45252.6845424521,45261.1017432187,1280.32860077828,49354.7330056523,49367.656501166,869.183908495338,22047.3496724445,22060.6491952045,871.991471731194,23432.1987071689,23444.6737275307,907.077281186489,24881.2625421107,24891.9875598033,880.870199669495,23874.936810806,23887.3819525517,540.874442225226,540.871889886814,540.874448386878,535.096285292464,NA,NA
"462",33654,1199.21908336128,44041.2633663474,44040.9498874871,1198.98868614917,44084.8985322788,44125.2581955095,1202.89327560634,43980.0231498652,43975.8989151433,1208.77066982791,45252.6845424667,45261.1017432333,1280.32860077828,49354.7330056669,49367.6565011806,869.183908495338,22047.3496724591,22060.6491952192,871.991471752158,23432.1987071835,23444.6737275453,907.077281186489,24881.2625421253,24891.9875598179,880.870199669495,23874.9368108206,23887.3819525663,540.874442240691,540.871889901585,540.874448401638,535.0962853064,NA,NA
"463",33727,1199.21908336128,44041.2633663614,44040.9498875011,1198.98868614917,44084.8985322928,44125.2581955235,1202.89327560634,43980.0231498792,43975.8989151573,1208.77066982837,45252.6845424806,45261.1017432472,1280.32860077828,49354.7330056809,49367.6565011946,869.183908495338,22047.3496724731,22060.6491952331,871.991471772172,23432.1987071975,23444.6737275593,907.077281186489,24881.2625421393,24891.9875598319,880.870199669495,23874.9368108345,23887.3819525803,540.874442255461,540.87188991569,540.874448415733,535.096285319707,NA,NA
"464",33800,1199.21908336128,44041.2633663747,44040.9498875144,1198.98868614917,44084.8985323061,44125.2581955368,1202.89327560634,43980.0231498925,43975.8989151706,1208.77066982882,45252.6845424939,45261.1017432605,1280.32860077828,49354.7330056942,49367.6565012079,869.183908495338,22047.3496724864,22060.6491952465,871.991471791278,23432.1987072108,23444.6737275726,907.077281186489,24881.2625421526,24891.9875598452,880.870199669495,23874.9368108479,23887.3819525936,540.874442269567,540.871889929161,540.874448429193,535.096285332413,NA,NA
"465",33873,1199.21908336128,44041.2633663874,44040.9498875271,1198.98868614917,44084.8985323188,44125.2581955495,1202.89327560634,43980.0231499052,43975.8989151833,1208.77066982923,45252.6845425066,45261.1017432732,1280.32860077828,49354.7330057069,49367.6565012206,869.183908495338,22047.3496724992,22060.6491952592,871.991471809519,23432.1987072235,23444.6737275853,907.077281186489,24881.2625421653,24891.9875598579,880.870199669495,23874.9368108606,23887.3819526063,540.874442283039,540.871889942024,540.874448442047,535.096285344546,NA,NA
"466",33946,1199.21908336128,44041.2633663996,44040.9498875393,1198.98868614917,44084.898532331,44125.2581955617,1202.89327560634,43980.0231499174,43975.8989151955,1208.77066982963,45252.6845425188,45261.1017432853,1280.32860077828,49354.733005719,49367.6565012327,869.183908495338,22047.3496725113,22060.6491952714,871.991471826933,23432.1987072357,23444.6737275975,907.077281186489,24881.2625421774,24891.98755987,880.870199669495,23874.9368108727,23887.3819526185,540.874442295905,540.871889954308,540.874448454322,535.09628535613,NA,NA
"467",34019,1199.21908336128,44041.2633664112,44040.9498875509,1198.98868614917,44084.8985323426,44125.2581955733,1202.89327560634,43980.023149929,43975.8989152071,1208.77066983001,45252.6845425303,45261.1017432969,1280.32860077828,49354.7330057306,49367.6565012443,869.183908495338,22047.349672523,22060.649195283,871.991471843558,23432.1987072473,23444.6737276091,907.077281186489,24881.262542189,24891.9875598816,880.870199669495,23874.9368108843,23887.3819526301,540.874442308193,540.871889966039,540.874448466043,535.096285367192,NA,NA
"468",34092,1199.21908336128,44041.2633664223,44040.949887562,1198.98868614917,44084.8985323536,44125.2581955843,1202.89327560634,43980.02314994,43975.8989152182,1208.77066983036,45252.6845425414,45261.101743308,1280.32860077828,49354.7330057417,49367.6565012554,869.183908495338,22047.3496725341,22060.6491952941,871.991471859429,23432.1987072583,23444.6737276201,907.077281186489,24881.2625422001,24891.9875598927,880.870199669495,23874.9368108954,23887.3819526412,540.874442319929,540.871889977242,540.874448477237,535.096285377754,NA,NA
"469",34165,1199.21908336128,44041.2633664329,44040.9498875726,1198.98868614917,44084.8985323642,44125.2581955949,1202.89327560634,43980.0231499506,43975.8989152287,1208.7706698307,45252.684542552,45261.1017433185,1280.32860077828,49354.7330057523,49367.6565012659,869.183908495338,22047.3496725447,22060.6491953047,871.99147187458,23432.1987072689,23444.6737276307,907.077281186489,24881.2625422107,24891.9875599032,880.870199669495,23874.936810906,23887.3819526518,540.874442331138,540.87188998794,540.874448487926,535.09628538784,NA,NA
"470",34238,1199.21908336128,44041.263366443,44040.9498875827,1198.98868614917,44084.8985323743,44125.258195605,1202.89327560634,43980.0231499607,43975.8989152388,1208.77066983102,45252.6845425621,45261.1017433286,1280.32860077828,49354.7330057623,49367.656501276,869.183908495338,22047.3496725548,22060.6491953148,871.991471889045,23432.198707279,23444.6737276408,907.077281186489,24881.2625422208,24891.9875599133,880.870199669495,23874.9368109161,23887.3819526619,540.874442341842,540.871889998156,540.874448498134,535.09628539747,NA,NA
"471",34311,1199.21908336128,44041.2633664526,44040.9498875923,1198.98868614917,44084.898532384,44125.2581956147,1202.89327560634,43980.0231499704,43975.8989152485,1208.77066983132,45252.6845425717,45261.1017433383,1280.32860077828,49354.733005772,49367.6565012857,869.183908495338,22047.3496725644,22060.6491953245,871.991471902855,23432.1987072887,23444.6737276505,907.077281186489,24881.2625422304,24891.987559923,880.870199669495,23874.9368109258,23887.3819526715,540.874442352065,540.871890007911,540.874448507882,535.096285406665,NA,NA
"472",34384,1199.21908336128,44041.2633664619,44040.9498876015,1198.98868614917,44084.8985323932,44125.2581956239,1202.89327560634,43980.0231499796,43975.8989152577,1208.77066983161,45252.6845425809,45261.1017433475,1280.32860077828,49354.7330057812,49367.6565012949,869.183908495338,22047.3496725737,22060.6491953337,871.991471916038,23432.1987072979,23444.6737276597,907.077281186489,24881.2625422396,24891.9875599322,880.870199669495,23874.936810935,23887.3819526807,540.874442361829,540.871890017228,540.874448517191,535.096285415445,NA,NA
