"","colour","x","y","ymin","ymax","se","flipped_aes","group","PANEL","fill","size","linetype","weight","alpha"
"208","#00BA38",59.3746835443038,522.792891088183,485.184346430711,560.401435745655,19.141488136395,FALSE,3,"1","grey60",1,1,1,0.4
"209","#00BA38",60.6379746835443,522.792891212733,484.535074935413,561.050707490052,19.4719456194432,FALSE,3,"1","grey60",1,1,1,0.4
"210","#00BA38",61.9012658227848,522.792889671557,484.123174546695,561.462604796419,19.6815883210003,FALSE,3,"1","grey60",1,1,1,0.4
"211","#00BA38",63.1645569620253,522.805273344251,484.151611707586,561.458934980915,19.6734176338153,FALSE,3,"1","grey60",1,1,1,0.4
"212","#00BA38",64.4278481012658,522.872049465869,484.519115278322,561.224983653417,19.5203574462439,FALSE,3,"1","grey60",1,1,1,0.4
"213","#00BA38",65.6911392405063,522.980407343162,485.075978671665,560.884836014659,19.2920831779151,FALSE,3,"1","grey60",1,1,1,0.4
"214","#00BA38",66.9544303797468,523.111783091184,485.690432312087,560.533133870282,19.0462127293103,FALSE,3,"1","grey60",1,1,1,0.4
"215","#00BA38",68.2177215189873,523.247612824992,486.258511659252,560.236713990731,18.8262121703572,FALSE,3,"1","grey60",1,1,1,0.4
"216","#00BA38",69.4810126582279,523.369332659639,486.718023721579,560.020641597699,18.6542872533581,FALSE,3,"1","grey60",1,1,1,0.4
"217","#00BA38",70.7443037974684,523.458378710182,487.054911786401,559.861845633963,18.5281439787584,FALSE,3,"1","grey60",1,1,1,0.4
"218","#00BA38",72.0075949367089,523.496187091676,487.299558384273,559.692815799079,18.422870262346,FALSE,3,"1","grey60",1,1,1,0.4
"219","#00BA38",73.2708860759494,523.464193919176,487.512623244146,559.415764594206,18.2981439411837,FALSE,3,"1","grey60",1,1,1,0.4
"220","#00BA38",74.5341772151899,523.343835307737,487.761663162972,558.926007452503,18.1101324759951,FALSE,3,"1","grey60",1,1,1,0.4
"221","#00BA38",75.7974683544304,523.147470848887,488.05935629748,558.235585400295,17.8586737277747,FALSE,3,"1","grey60",1,1,1,0.4
"222","#00BA38",77.0607594936709,522.930546481156,488.331322179968,557.529770782344,17.6098449839401,FALSE,3,"1","grey60",1,1,1,0.4
"223","#00BA38",78.3240506329114,522.691434208797,488.541147118012,556.841721299583,17.3813509976618,FALSE,3,"1","grey60",1,1,1,0.4
"224","#00BA38",79.5873417721519,522.426419402934,488.648160555966,556.204678249901,17.1920010964543,FALSE,3,"1","grey60",1,1,1,0.4
"225","#00BA38",80.8506329113924,522.131787434689,488.605083937843,555.658490931535,17.063967858427,FALSE,3,"1","grey60",1,1,1,0.4
"226","#00BA38",82.1139240506329,521.803823675185,488.357969487979,555.249677862391,17.0228182708689,FALSE,3,"1","grey60",1,1,1,0.4
"227","#00BA38",83.3772151898734,521.438813495546,487.846800906153,555.030826084939,17.0972079965808,FALSE,3,"1","grey60",1,1,1,0.4
"228","#00BA38",84.6405063291139,521.033042266894,487.007048595185,555.059035938604,17.318089815174,FALSE,3,"1","grey60",1,1,1,0.4
"229","#00BA38",85.9037974683544,520.582795360353,485.772279943602,555.393310777104,17.7173850767222,FALSE,3,"1","grey60",1,1,1,0.4
"230","#00BA38",87.1670886075949,520.084358147046,484.077561524898,556.091154769194,18.3262520964235,FALSE,3,"1","grey60",1,1,1,0.4
"231","#00BA38",88.4303797468354,519.536115779725,481.863771863922,557.208459695527,19.1739598195609,FALSE,3,"1","grey60",1,1,1,0.4
"232","#00BA38",89.6936708860759,518.941454727589,479.088511206257,558.794398248921,20.2838118986462,FALSE,3,"1","grey60",1,1,1,0.4
"233","#00BA38",90.9569620253165,518.302188795634,475.730517167858,560.873860423411,21.6675533401075,FALSE,3,"1","grey60",1,1,1,0.4
"234","#00BA38",92.220253164557,517.620055385852,471.786829748067,563.453281023636,23.327574964379,FALSE,3,"1","grey60",1,1,1,0.4
"235","#00BA38",93.4835443037975,516.89679190023,467.268994365682,566.524589434779,25.258884819789,FALSE,3,"1","grey60",1,1,1,0.4
"236","#00BA38",94.746835443038,516.13413574076,462.198337009701,570.06993447182,27.4515129723974,FALSE,3,"1","grey60",1,1,1,0.4
"237","#00BA38",96.0101265822785,515.333824309432,456.601614376295,574.06603424257,29.8927254404157,FALSE,3,"1","grey60",1,1,1,0.4
"238","#00BA38",97.273417721519,514.497595008236,450.507698688004,578.487491328467,32.5687115100719,FALSE,3,"1","grey60",1,1,1,0.4
"239","#00BA38",98.5367088607595,513.627185239161,443.945397131242,583.30897334708,35.4656935688026,FALSE,3,"1","grey60",1,1,1,0.4
"240","#00BA38",99.8,512.724332404197,436.942207633386,588.506457175009,38.5705603729899,FALSE,3,"1","grey60",1,1,1,0.4
"241","#00BFC4",0,628.096830520678,560.47028513537,695.723375905986,34.4196439396406,FALSE,4,"1","grey60",1,1,1,0.4
"242","#00BFC4",1.26329113924051,630.904558901538,568.721839424338,693.087278378739,31.6489190954412,FALSE,4,"1","grey60",1,1,1,0.4
"243","#00BFC4",2.52658227848101,633.611293743004,576.507911635566,690.714675850443,29.0637066951862,FALSE,4,"1","grey60",1,1,1,0.4
"244","#00BFC4",3.78987341772152,636.212176843175,583.800655357932,688.623698328418,26.6757069665251,FALSE,4,"1","grey60",1,1,1,0.4
"245","#00BFC4",5.05316455696203,638.702350000149,590.571055822135,686.833644178162,24.4972147922439,FALSE,4,"1","grey60",1,1,1,0.4
"246","#00BFC4",6.31645569620253,641.076955012024,596.790040221854,685.363869802195,22.5405545940254,FALSE,4,"1","grey60",1,1,1,0.4
"247","#00BFC4",7.57974683544304,643.331133676901,602.43042360678,684.231843747022,20.8170899381455,FALSE,4,"1","grey60",1,1,1,0.4
"248","#00BFC4",8.84303797468355,645.460027792877,607.469867287729,683.450188298024,19.3357178064732,FALSE,4,"1","grey60",1,1,1,0.4
"249","#00BFC4",10.1063291139241,647.458779158051,611.894760572741,683.022797743361,18.1008929229599,FALSE,4,"1","grey60",1,1,1,0.4
"250","#00BFC4",11.3696202531646,649.322529570522,615.704437133845,682.940622007199,17.1104817643359,FALSE,4,"1","grey60",1,1,1,0.4
"251","#00BFC4",12.6329113924051,651.046217271392,618.91442832896,683.178006213825,16.3540031246736,FALSE,4,"1","grey60",1,1,1,0.4
"252","#00BFC4",13.8962025316456,652.620819261907,621.556573299147,683.685065224667,15.8106595450002,FALSE,4,"1","grey60",1,1,1,0.4
"253","#00BFC4",15.1594936708861,654.051278495348,623.687073698364,684.415483292332,15.4543620654852,FALSE,4,"1","grey60",1,1,1,0.4
"254","#00BFC4",16.4227848101266,655.348240756075,625.371090794312,685.325390717838,15.257364133127,FALSE,4,"1","grey60",1,1,1,0.4
"255","#00BFC4",17.6860759493671,656.522351828448,626.675112180437,686.369591476459,15.1912441395958,FALSE,4,"1","grey60",1,1,1,0.4
"256","#00BFC4",18.9493670886076,657.584257496827,627.663944941707,687.504570051947,15.2284357990246,FALSE,4,"1","grey60",1,1,1,0.4
"257","#00BFC4",20.2126582278481,658.544603545571,628.398401335003,688.690805756139,15.3434060590884,FALSE,4,"1","grey60",1,1,1,0.4
"258","#00BFC4",21.4759493670886,659.41403575904,628.933910892287,689.894160625793,15.5133614939518,FALSE,4,"1","grey60",1,1,1,0.4
"259","#00BFC4",22.7392405063291,660.203199921595,629.319971596624,691.086428246567,15.7185276372713,FALSE,4,"1","grey60",1,1,1,0.4
"260","#00BFC4",24.0025316455696,660.922741817594,629.600182138112,692.245301497077,15.9421325650052,FALSE,4,"1","grey60",1,1,1,0.4
"261","#00BFC4",25.2658227848101,661.563832657184,629.803939935554,693.323725378813,16.164720418754,FALSE,4,"1","grey60",1,1,1,0.4
"262","#00BFC4",26.5291139240506,661.941341964202,629.866070018908,694.016613909497,16.3252378682652,FALSE,4,"1","grey60",1,1,1,0.4
"263","#00BFC4",27.7924050632911,662.051095963217,629.760316637658,694.341875288776,16.4349238984002,FALSE,4,"1","grey60",1,1,1,0.4
"264","#00BFC4",29.0556962025316,661.949002996832,629.468545003357,694.429460990307,16.5314639800414,FALSE,4,"1","grey60",1,1,1,0.4
"265","#00BFC4",30.3189873417722,661.690971407655,628.980748982388,694.401193832921,16.648406371335,FALSE,4,"1","grey60",1,1,1,0.4
"266","#00BFC4",31.5822784810127,661.33290953829,628.31387367675,694.351945399829,16.8055820552285,FALSE,4,"1","grey60",1,1,1,0.4
"267","#00BFC4",32.8455696202532,660.930725731343,627.522935236395,694.338516226291,17.0034451278659,FALSE,4,"1","grey60",1,1,1,0.4
"268","#00BFC4",34.1088607594937,660.54032832942,626.703488262284,694.377168396556,17.2218169731677,FALSE,4,"1","grey60",1,1,1,0.4
"269","#00BFC4",35.3721518987342,660.217625675127,625.985909120461,694.449342229794,17.4227958642746,FALSE,4,"1","grey60",1,1,1,0.4
"270","#00BFC4",36.6354430379747,660.01852611107,625.523568672936,694.513483549204,17.5567766469346,FALSE,4,"1","grey60",1,1,1,0.4
"271","#00BFC4",37.8987341772152,659.981714807069,625.473788420614,694.489641193523,17.5633774067534,FALSE,4,"1","grey60",1,1,1,0.4
"272","#00BFC4",39.1620253164557,659.98168055855,625.841899802839,694.121461314261,17.3760036254084,FALSE,4,"1","grey60",1,1,1,0.4
"273","#00BFC4",40.4253164556962,659.981416243617,626.417253466512,693.545579020723,17.0830333759897,FALSE,4,"1","grey60",1,1,1,0.4
